City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
889,Haines Junction,CA,2022-09-21 18:03:34,60.7522,-137.5108,51.01,90,100,6.6
890,Pangkalanbuun,ID,2022-09-21 18:03:35,-2.6833,111.6167,74.89,95,98,1.23
891,Kibala,TD,2022-09-21 18:03:35,9.1104,18.3463,77.27,82,58,1.52
892,San Jose,US,2022-09-21 18:00:11,37.3394,-121.895,73.99,61,75,6.91
893,Xilagani,GR,2022-09-21 18:03:35,40.9833,25.4167,58.39,54,100,17.98
894,Yar-Sale,RU,2022-09-21 18:03:36,66.8333,70.8333,39.78,71,87,18.48
895,Karaton,ID,2022-09-21 18:03:36,-6.3424,106.1045,74.1,93,97,1.23
896,Hay River,CA,2022-09-21 18:03:37,60.8156,-115.7999,58.15,47,100,16.28
897,Kerrville,US,2022-09-21 18:03:37,30.0474,-99.1403,89.91,50,0,4.61
898,Zlotow,PL,2022-09-21 18:00:51,53.3635,17.0408,49.89,64,64,6.35
899,Bubaque,GW,2022-09-21 18:01:00,11.2833,-15.8333,80.19,82,83,10.16
900,Inirida,CO,2022-09-21 18:03:38,3.8653,-67.9239,79.54,84,96,1.43
901,Palu,ID,2022-09-21 18:03:39,-0.8917,119.8707,74.53,95,100,2.71
902,Jiazi,CN,2022-09-21 18:03:39,22.8779,116.067,76.77,81,73,8.23
903,Nakasongola,UG,2022-09-21 18:03:40,1.3089,32.4564,64.76,78,90,4.25
904,Gizo,SB,2022-09-21 18:03:40,-8.103,156.8419,76.26,79,100,9.28
905,Padang,ID,2022-09-21 18:03:40,-0.9492,100.3543,75.56,94,100,8.63
906,Bambari,CF,2022-09-21 18:03:41,5.768,20.6757,73.26,94,14,2.86
907,Poum,NC,2022-09-21 18:03:41,-20.2333,164.0167,75.29,76,17,7.94
908,Shingu,JP,2022-09-21 18:03:41,33.7333,135.9833,71.22,93,100,17.25
909,Kavieng,PG,2022-09-21 18:03:42,-2.5744,150.7967,81.21,73,99,3.11
910,Sao Luiz Gonzaga,BR,2022-09-21 18:03:42,-28.4083,-54.9608,74.35,57,24,3.22
911,Jaisalmer,IN,2022-09-21 18:03:42,26.9147,70.9181,90.18,32,5,13.89
912,Sinnamary,GF,2022-09-21 18:02:34,5.3833,-52.95,82.83,76,65,14.05
913,Vanderhoof,CA,2022-09-21 18:03:43,54.0166,-124.0198,57.88,38,47,2.01
914,Krasnoselkup,RU,2022-09-21 18:04:43,65.7,82.4667,49.12,89,100,17.36
915,Labuhan,ID,2022-09-21 18:04:44,-6.8844,112.2051,77.68,85,100,7.43
916,Muros,ES,2022-09-21 18:04:44,42.7762,-9.0603,76.15,64,13,2.33
917,Killorglin,IE,2022-09-21 18:04:45,52.1,-9.7833,59.27,90,93,6.24
918,Serik,TR,2022-09-21 18:04:45,36.9169,31.0989,79.05,67,37,4.92
919,Kentau,KZ,2022-09-21 18:04:46,43.5206,68.5094,72.64,19,0,10.85
920,Lavrentiya,RU,2022-09-21 18:04:46,65.5833,-171.0,40.51,95,100,25.75
921,Beringovskiy,RU,2022-09-21 18:04:47,63.05,179.3167,40.82,92,68,6.17
922,Isiro,CD,2022-09-21 18:04:47,2.7739,27.616,67.93,98,94,1.72
923,Kjollefjord,NO,2022-09-21 18:04:48,70.9457,27.3465,50.05,93,75,20.71
924,Quatre Cocos,MU,2022-09-21 18:04:49,-20.2078,57.7625,72.09,81,43,15.17
925,Gornyy,RU,2022-09-21 18:04:49,55.1153,83.9059,54.91,52,74,7.96
926,Trud,BG,2022-09-21 18:04:50,42.2333,24.7333,57.42,51,75,9.22
927,Vieste,IT,2022-09-21 18:04:50,41.8825,16.175,64.99,52,0,12.46
928,Meulaboh,ID,2022-09-21 18:04:51,4.1363,96.1285,74.71,85,100,4.03
929,Ballina,AU,2022-09-21 18:00:57,-28.8667,153.5667,63.01,99,98,17.72
930,Akdepe,TM,2022-09-21 18:04:52,42.0551,59.3788,71.6,23,0,10.07
931,Lasa,IT,2022-09-21 18:04:52,46.6166,10.7002,46.17,81,9,0.6
932,Poltavka,RU,2022-09-21 18:04:53,54.3663,71.7632,67.57,44,41,4.07
933,Evensk,RU,2022-09-21 18:04:53,61.95,159.2333,41.45,68,100,4.81
934,Sept-Iles,CA,2022-09-21 18:04:55,50.2001,-66.3821,52.05,91,100,10.36
935,Nishihara,JP,2022-09-21 18:04:56,26.1842,127.7558,78.85,78,40,5.75
936,Narsaq,GL,2022-09-21 18:04:40,60.9167,-46.05,48.42,48,26,4.47
937,Itaqui,BR,2022-09-21 18:04:57,-29.1253,-56.5531,69.76,66,59,9.95
938,Sao Miguel Do Araguaia,BR,2022-09-21 18:04:57,-13.275,-50.1628,97.75,26,78,7.96
939,Granadilla De Abona,ES,2022-09-21 18:04:58,28.1188,-16.576,73.44,76,20,20.71
940,Faya,SA,2022-09-21 18:03:50,18.3851,42.4509,69.22,56,34,1.52
941,Provideniya,RU,2022-09-21 18:04:55,64.3833,-173.3,41.23,97,100,20.6
942,Ostrovnoy,RU,2022-09-21 18:04:59,68.0531,39.5131,40.75,78,100,11.86
943,Ibra,OM,2022-09-21 18:04:59,22.6906,58.5334,85.17,44,66,6.2
944,Pasighat,IN,2022-09-21 18:03:26,28.0667,95.3333,75.56,97,100,2.55
945,Zaltan,LY,2022-09-21 18:00:26,32.947,11.8665,78.21,67,51,10.54
946,Mizan Teferi,ET,2022-09-21 18:05:00,6.9833,35.5833,61.41,96,100,2.33
947,Tandalti,SD,2022-09-21 18:05:01,13.0167,31.8667,88.12,47,35,4.36
948,Nanortalik,GL,2022-09-21 18:05:01,60.1432,-45.2371,42.75,73,22,12.44
949,Sambava,MG,2022-09-21 18:05:01,-14.2667,50.1667,70.25,93,94,11.79
950,Empalme,MX,2022-09-21 18:05:02,27.9667,-110.8167,89.92,74,40,0.0
951,Esperance,AU,2022-09-21 18:05:03,-33.8667,121.9,55.24,80,36,20.42
952,Puerto Escondido,MX,2022-09-21 18:05:03,15.85,-97.0667,85.03,51,40,10.36
953,Carnot,CF,2022-09-21 18:05:04,4.9409,15.8665,72.41,94,66,2.3
954,Gat,IL,2022-09-21 18:05:04,31.61,34.7642,77.68,100,0,7.7
955,Kondinskoye,RU,2022-09-21 18:05:05,59.6481,67.41,52.34,71,24,9.6
956,Tual,ID,2022-09-21 18:05:05,-5.6667,132.75,82.26,74,100,5.66
957,Kununurra,AU,2022-09-21 18:05:06,-15.7667,128.7333,78.78,73,40,3.44
958,Isangel,VU,2022-09-21 18:05:06,-19.55,169.2667,75.31,94,40,9.22
959,Bonnyville,CA,2022-09-21 18:05:07,54.2668,-110.735,59.0,33,2,10.2
960,Sibu,MY,2022-09-21 18:06:07,2.3,111.8167,73.9,91,100,1.63
961,Adet,ET,2022-09-21 18:06:08,11.2644,37.4888,56.93,85,74,4.32
962,Sarana,RU,2022-09-21 18:06:08,56.4773,57.7259,59.09,70,95,1.86
963,Itapaci,BR,2022-09-21 18:06:09,-14.9508,-49.5494,95.36,26,93,6.69
964,Chernyanka,RU,2022-09-21 18:06:10,50.9409,37.8069,51.62,70,10,5.26
965,Am Timan,TD,2022-09-21 18:06:10,11.0297,20.2827,78.13,78,10,0.94
966,Winnemucca,US,2022-09-21 18:06:11,40.973,-117.7357,48.25,87,100,6.91
967,Auki,SB,2022-09-21 18:06:11,-8.7676,160.7034,75.7,91,100,2.82
968,Amahai,ID,2022-09-21 18:06:12,-3.3333,128.9167,77.18,85,98,4.05
969,Coahuayana,MX,2022-09-21 18:06:12,18.7333,-103.6833,83.21,71,99,3.94
970,Alice Springs,AU,2022-09-21 18:06:13,-23.7,133.8833,47.75,61,1,0.0
971,Altukhovo,RU,2022-09-21 18:06:13,52.67,34.36,47.75,97,100,5.1
972,Barcelos,PT,2022-09-21 18:04:30,41.5388,-8.6151,78.91,71,0,3.33
973,Lotoshino,RU,2022-09-21 18:06:14,56.2267,35.6414,49.24,96,100,7.09
974,Utraula,IN,2022-09-21 18:06:15,27.3167,82.4167,78.19,89,33,10.67
975,Bilibino,RU,2022-09-21 18:06:15,68.0546,166.4372,34.03,86,100,12.12
976,Itoman,JP,2022-09-21 18:06:16,26.1247,127.6694,79.57,80,20,5.75
977,Severo-Kurilsk,RU,2022-09-21 18:03:26,50.6789,156.125,47.88,76,46,15.61
978,Rock Springs,US,2022-09-21 18:05:11,41.5875,-109.2029,70.05,51,0,12.66
979,Stettler,CA,2022-09-21 18:06:17,52.3168,-112.7186,58.75,32,0,15.46
980,Juruti,BR,2022-09-21 18:06:18,-2.1522,-56.0922,100.18,27,95,5.26
981,Bardiyah,LY,2022-09-21 18:06:18,31.7561,25.0865,77.56,65,21,8.88
982,Puerto Gaitan,CO,2022-09-21 18:06:19,4.3133,-72.0816,84.99,64,98,10.6
983,Merauke,ID,2022-09-21 18:06:20,-8.4667,140.3333,77.65,90,100,13.22
984,Skjervoy,NO,2022-09-21 18:06:20,70.0311,20.9714,46.4,84,100,6.98
985,Chifeng,CN,2022-09-21 18:06:21,42.2683,118.9636,61.34,54,34,11.61
986,Tabas,IR,2022-09-21 18:04:56,33.5959,56.9244,84.29,12,0,4.52
987,Huarmey,PE,2022-09-21 18:06:21,-10.0681,-78.1522,67.82,70,100,13.53
988,Quelimane,MZ,2022-09-21 18:06:22,-17.8786,36.8883,76.95,78,0,18.41
989,Rockhampton,AU,2022-09-21 18:06:23,-23.3833,150.5,67.89,94,40,3.44
990,Pochutla,MX,2022-09-21 18:06:23,15.7432,-96.4661,86.83,69,100,5.28
991,Vardo,NO,2022-09-21 18:06:24,70.3705,31.1107,40.98,93,75,17.27
992,Abu Samrah,SY,2022-09-21 18:06:24,35.3029,37.1841,72.18,65,0,16.08
993,Tuim,RU,2022-09-21 18:06:25,54.3417,89.9261,45.99,70,85,5.37
994,Ancud,CL,2022-09-21 18:04:38,-41.8697,-73.8203,49.23,78,74,13.06
995,Nargana,PA,2022-09-21 18:06:26,9.4428,-78.5906,82.76,77,67,6.8
996,Ushtobe,KZ,2022-09-21 18:06:26,45.2514,77.9838,71.38,24,85,8.95
997,Stargard Szczecinski,PL,2022-09-21 18:06:27,53.3367,15.0499,52.47,73,52,7.34
998,Mitikas,GR,2022-09-21 18:06:27,38.6699,20.9466,71.58,51,6,8.63
999,Bambanglipuro,ID,2022-09-21 18:06:28,-7.95,110.2833,76.23,90,95,8.48
1000,Solnechnyy,RU,2022-09-21 18:06:28,50.7214,136.6319,45.64,82,100,8.21
1001,Saint Anthony,US,2022-09-21 18:06:29,45.0205,-93.218,67.82,53,0,19.57
1002,Lompoc,US,2022-09-21 18:06:29,34.6391,-120.4579,78.01,64,40,1.99
1003,Erenhot,CN,2022-09-21 18:06:29,43.6475,111.9767,51.87,49,74,11.56
1004,Khiv,RU,2022-09-21 18:06:30,41.7543,47.9306,63.5,71,8,4.45
1005,Thanh Hoa,VN,2022-09-21 18:06:30,19.8,105.7667,73.45,97,91,4.23
1006,Sawakin,SD,2022-09-21 18:06:31,19.1059,37.3321,87.37,61,34,8.72
1007,Hendersonville,US,2022-09-21 18:06:31,36.3048,-86.62,97.18,42,0,3.0
1008,Visp,CH,2022-09-21 18:07:32,46.2937,7.8815,58.82,89,42,1.68
1009,Sibenik,HR,2022-09-21 18:07:32,43.7272,15.9058,62.26,46,10,3.0
1010,Aranos,NA,2022-09-21 18:07:33,-24.1333,19.1167,62.42,12,0,7.7
1011,Kodinsk,RU,2022-09-21 18:07:33,58.6881,99.1844,33.22,78,100,4.32
1012,Lieksa,FI,2022-09-21 18:07:33,63.3167,30.0167,44.15,61,24,2.13
1013,Dromolaxia,CY,2022-09-21 18:07:34,34.8761,33.586,79.72,71,20,10.0
1014,Tilichiki,RU,2022-09-21 18:07:34,60.4667,166.1,40.62,82,95,22.66
1015,Sabha,LY,2022-09-21 18:07:35,27.0377,14.4283,93.92,10,0,5.35
1016,Windhoek,NA,2022-09-21 18:07:35,-22.5594,17.0832,67.1,9,0,5.48
1017,Jubbal,IN,2022-09-21 18:07:35,31.1167,77.6667,57.27,85,37,2.64
1018,Namatanai,PG,2022-09-21 18:07:36,-3.6667,152.4333,78.21,77,80,3.2
1019,Preobrazheniye,RU,2022-09-21 18:07:36,42.9019,133.9064,54.21,75,11,4.74
1020,Kargasok,RU,2022-09-21 18:07:37,59.0556,80.8572,56.5,76,77,10.51
1021,Marsa Matruh,EG,2022-09-21 18:07:37,31.3525,27.2453,77.7,59,4,6.08
1022,Hamilton,US,2022-09-21 18:07:27,39.1834,-84.5333,95.25,53,0,11.5
1023,Thunder Bay,CA,2022-09-21 18:02:50,48.4001,-89.3168,52.41,69,62,16.51
1024,Beruwala,LK,2022-09-21 18:07:38,6.4788,79.9828,79.36,85,6,6.58
1025,Saginaw,US,2022-09-21 18:07:38,43.3334,-84.0333,81.52,76,100,12.66
1026,Santa Rosa,PH,2022-09-21 18:07:39,14.3122,121.1114,79.09,88,100,5.01
1027,Moron,AR,2022-09-21 18:07:39,-34.6534,-58.6198,65.05,63,66,4.72
1028,Cabedelo,BR,2022-09-21 18:07:40,-6.9811,-34.8339,83.07,67,35,11.65
1029,Xambioa,BR,2022-09-21 18:07:40,-6.4111,-48.5364,102.02,21,41,6.93
1030,Kaputa,ZM,2022-09-21 18:07:40,-8.4689,29.6619,81.73,35,34,3.22
1031,Petropavlovsk-Kamchatskiy,RU,2022-09-21 18:07:41,53.0452,158.6483,45.19,57,40,13.42
1032,Muana,BR,2022-09-21 18:07:41,-1.5283,-49.2167,94.19,40,11,6.17
1033,Avera,US,2022-09-21 18:07:42,33.194,-82.5271,93.54,34,0,5.3
1034,Margate,GB,2022-09-21 18:07:42,51.3813,1.3862,62.69,71,56,1.01
1035,Teguldet,RU,2022-09-21 18:07:42,57.3064,88.1667,49.8,87,100,8.75
1036,Ascheberg,DE,2022-09-21 18:07:43,51.7833,7.6167,58.14,57,8,2.66
1037,Cap Malheureux,MU,2022-09-21 18:03:38,-19.9842,57.6142,72.46,74,2,10.0
1038,Calama,CL,2022-09-21 18:07:43,-22.4667,-68.9333,68.49,10,0,20.71
1039,Yaan,NG,2022-09-21 18:07:43,7.3833,8.5667,76.8,87,95,1.1
1040,Sokoto,NG,2022-09-21 18:07:44,13.0609,5.239,83.98,62,80,3.98
1041,Bonthe,SL,2022-09-21 18:07:44,7.5264,-12.505,76.14,89,100,11.45
1042,Farafangana,MG,2022-09-21 18:07:45,-22.8167,47.8333,69.51,87,4,10.33
1043,Tuatapere,NZ,2022-09-21 18:07:45,-46.1333,167.6833,41.23,94,35,3.38
1044,Nayoro,JP,2022-09-21 18:07:46,44.3506,142.4578,42.66,90,0,3.33
1045,Goderich,CA,2022-09-21 18:07:46,43.7501,-81.7165,73.9,85,73,11.01
1046,Thinadhoo,MV,2022-09-21 18:07:47,0.5333,72.9333,82.83,69,6,5.88
1047,Papenburg,DE,2022-09-21 18:02:51,53.0667,7.4,54.97,83,38,5.64
1048,Rorvik,NO,2022-09-21 18:07:47,64.8621,11.2373,51.91,93,75,5.75
1049,Cedar City,US,2022-09-21 18:04:06,37.6775,-113.0619,74.37,43,20,19.57
1050,Prince Rupert,CA,2022-09-21 18:03:39,54.3161,-130.3201,63.09,65,50,2.57
1051,Hue,VN,2022-09-21 18:07:48,16.4667,107.6,77.11,94,40,2.3
1052,Saint George,US,2022-09-21 18:08:06,37.1041,-113.5841,86.95,37,75,8.05
1053,Coquimbo,CL,2022-09-21 18:08:49,-29.9533,-71.3436,65.93,39,0,13.8
1054,Pangnirtung,CA,2022-09-21 18:08:49,66.1451,-65.7125,37.38,59,11,4.85
1055,Tarakan,ID,2022-09-21 18:08:49,3.3,117.6333,72.9,100,20,0.0
1056,Yankton,US,2022-09-21 18:08:50,42.8711,-97.3973,57.45,62,100,10.36
1057,Iroquois Falls,CA,2022-09-21 18:08:50,48.7669,-80.6831,58.84,92,100,11.43
1058,Boralday,KZ,2022-09-21 18:08:51,43.3578,76.8594,67.86,42,75,4.47
1059,Upata,VE,2022-09-21 18:08:51,8.0086,-62.3989,79.2,76,100,3.89
1060,Mana,GF,2022-09-21 18:06:15,5.6592,-53.7767,83.97,73,30,14.34
1061,Panorama,GR,2022-09-21 18:08:52,40.5878,23.0315,64.9,44,40,7.0
1062,La Ronge,CA,2022-09-21 18:08:52,55.1001,-105.2842,51.76,58,17,0.38
1063,Port Hedland,AU,2022-09-21 18:08:53,-20.3167,118.5667,62.65,63,24,8.05
1064,Gold Coast,AU,2022-09-21 18:06:24,-28.0,153.4333,66.99,94,100,19.57
1065,Toktogul,KG,2022-09-21 18:08:53,41.8708,72.9402,68.63,41,2,1.92
1066,Vanimo,PG,2022-09-21 18:08:54,-2.6741,141.3028,76.23,89,87,4.23
1067,Nalut,LY,2022-09-21 18:08:54,30.3333,10.85,92.61,12,7,10.85
1068,Caborca,MX,2022-09-21 18:08:55,30.5838,-111.101,83.34,58,99,3.62
1069,Khandagayty,RU,2022-09-21 18:08:55,50.7333,92.05,45.43,78,45,2.37
1070,Maragogi,BR,2022-09-21 18:08:55,-9.0122,-35.2225,80.08,64,21,9.62
1071,Santa Fe,AR,2022-09-21 18:03:59,-31.6333,-60.7,64.02,62,74,8.01
1072,Redmond,US,2022-09-21 18:04:38,47.674,-122.1215,72.73,49,0,5.99
1073,Abu Kamal,SY,2022-09-21 18:08:56,34.4506,40.9171,86.86,32,2,1.45
1074,Sorland,NO,2022-09-21 18:08:57,67.667,12.6934,53.46,97,100,23.51
1075,Alta Floresta,BR,2022-09-21 18:08:57,-9.8756,-56.0861,97.09,26,74,6.26
1076,Agua Verde,MX,2022-09-21 18:08:57,22.9,-106.05,87.89,73,44,4.25
1077,Curup,ID,2022-09-21 18:08:58,-3.4667,102.5333,66.67,98,88,0.98
1078,Lacombe,CA,2022-09-21 18:07:21,52.4668,-113.7353,58.33,32,1,16.28
1079,Port Augusta,AU,2022-09-21 18:04:59,-32.5,137.7667,51.44,95,13,7.52
1080,Itarema,BR,2022-09-21 18:06:05,-2.9248,-39.9167,83.97,64,11,18.54
1081,Chernyshevskiy,RU,2022-09-21 18:06:22,63.0128,112.4714,23.61,86,20,2.71
1082,Beisfjord,NO,2022-09-21 18:08:59,68.3751,17.5988,49.05,96,100,4.07
1083,Annau,TM,2022-09-21 18:09:00,37.8876,58.516,81.91,19,0,3.78
1084,Muroto,JP,2022-09-21 18:09:00,33.2833,134.15,71.82,71,99,10.71
1085,Xining,CN,2022-09-21 18:07:39,36.6167,101.7667,54.68,62,100,2.62
1086,Pimentel,PE,2022-09-21 18:09:01,-6.8367,-79.9342,70.09,60,0,19.57
1087,Anadyr,RU,2022-09-21 18:09:01,64.75,177.4833,43.3,93,75,6.71
1088,Huangpu,CN,2022-09-21 18:09:02,25.4433,113.1747,70.52,61,51,3.11
1089,Isla Mujeres,MX,2022-09-21 18:06:26,21.2311,-86.731,87.85,75,1,3.89
1090,Imeni Poliny Osipenko,RU,2022-09-21 18:09:03,52.4201,136.4853,45.57,90,100,7.58
1091,Verkhnevilyuysk,RU,2022-09-21 18:09:03,63.4453,120.3167,24.73,87,78,7.18
1092,Koprivnica,HR,2022-09-21 18:09:04,46.1628,16.8275,53.2,60,61,2.04
1093,Korla,CN,2022-09-21 18:09:06,41.7597,86.1469,74.86,21,73,7.74
1094,Comodoro Rivadavia,AR,2022-09-21 18:06:56,-45.8667,-67.5,48.06,76,75,11.5
1095,Verkhnyaya Inta,RU,2022-09-21 18:10:06,65.9811,60.3094,36.86,80,92,20.33
1096,Narrabri,AU,2022-09-21 18:10:07,-30.3167,149.7833,57.52,94,75,9.22
1097,Podgornoye,RU,2022-09-21 18:10:07,51.735,39.1496,50.22,93,77,4.47
1098,Manado,ID,2022-09-21 18:10:08,1.487,124.8455,74.17,100,20,2.3
1099,Puerto Ayacucho,VE,2022-09-21 18:10:08,5.6639,-67.6236,87.24,64,82,5.66
1100,Berdigestyakh,RU,2022-09-21 18:10:09,62.0989,126.6992,26.83,90,72,7.61
1101,Gashua,NG,2022-09-21 18:10:09,12.871,11.0482,90.81,34,76,5.66
1102,Upernavik,GL,2022-09-21 18:10:11,72.7868,-56.1549,33.98,69,83,6.15
1103,Avarua,CK,2022-09-21 18:10:11,-21.2078,-159.775,73.45,78,75,10.36
1104,Abrau-Dyurso,RU,2022-09-21 18:10:12,44.69,37.59,50.49,66,82,8.59
1105,Port Hardy,CA,2022-09-21 18:10:13,50.6996,-127.4199,59.58,53,18,4.38
1106,Kaitangata,NZ,2022-09-21 18:08:34,-46.2817,169.8464,40.5,94,23,3.91
1107,Tiksi,RU,2022-09-21 18:10:14,71.6872,128.8694,33.26,99,100,15.93
1108,Ushuaia,AR,2022-09-21 18:10:04,-54.8,-68.3,49.66,53,40,10.36
1109,Arraial Do Cabo,BR,2022-09-21 18:10:14,-22.9661,-42.0278,73.26,78,0,9.22
1110,Bluff,NZ,2022-09-21 18:10:14,-46.6,168.3333,44.46,87,43,6.49
1111,Hualmay,PE,2022-09-21 18:10:15,-11.0964,-77.6139,66.22,71,63,12.33
1112,Adrar,MR,2022-09-21 18:10:15,20.5022,-10.0711,96.67,28,30,14.45
1113,Chokurdakh,RU,2022-09-21 18:10:16,70.6333,147.9167,32.85,99,100,9.01
1114,Cape Town,ZA,2022-09-21 18:05:56,-33.9258,18.4232,65.08,49,40,3.4
1115,Bredasdorp,ZA,2022-09-21 18:10:16,-34.5322,20.0403,54.07,87,54,1.25
1116,Vestmannaeyjar,IS,2022-09-21 18:10:17,63.4427,-20.2734,52.79,87,40,9.22
1117,Nikolskoye,RU,2022-09-21 18:10:17,59.7035,30.7861,50.79,97,76,4.54
1118,Geraldton,AU,2022-09-21 18:10:17,-28.7667,114.6,52.21,93,75,4.61
1119,Saeby,DK,2022-09-21 18:10:18,57.3319,10.5225,52.97,79,89,5.46
1120,Boa Vista,BR,2022-09-21 18:06:26,2.8197,-60.6733,89.58,48,20,3.44
1121,Vanavara,RU,2022-09-21 18:10:19,60.34,102.2797,31.78,88,100,3.94
1122,Riyadh,SA,2022-09-21 18:07:06,24.6877,46.7219,91.54,21,0,11.36
1123,Vila Velha,BR,2022-09-21 18:09:30,-20.3297,-40.2925,82.35,80,20,12.66
1124,Nhulunbuy,AU,2022-09-21 18:10:20,-12.2333,136.7667,74.01,94,7,0.0
1125,Kenai,US,2022-09-21 18:08:25,60.5544,-151.2583,50.14,81,75,0.0
1126,Beloha,MG,2022-09-21 18:10:20,-25.1667,45.05,74.39,53,0,9.1
1127,Jamestown,US,2022-09-21 18:08:22,42.097,-79.2353,78.39,73,75,8.05
1128,Punta Arenas,CL,2022-09-21 18:08:26,-53.15,-70.9167,53.62,62,0,13.8
1129,Santa Cruz,BO,2022-09-21 18:10:21,-17.8,-63.1667,87.26,61,40,4.61
1130,Vaini,TO,2022-09-21 18:10:22,-21.2,-175.2,75.36,83,75,10.36
1131,Mataura,NZ,2022-09-21 18:10:22,-46.1927,168.8643,37.92,99,20,1.5
1132,Payson,US,2022-09-21 18:09:47,40.0444,-111.7321,82.4,40,0,16.11
1133,Saskylakh,RU,2022-09-21 18:10:23,71.9167,114.0833,17.26,95,23,6.06
1134,Tirat Karmel,IL,2022-09-21 18:10:23,32.7617,34.9719,77.68,60,0,12.84
1135,Rikitea,PF,2022-09-21 18:10:23,-23.1203,-134.9692,72.82,74,3,15.43
1136,Praya,CV,2022-09-21 18:10:24,14.9215,-23.5087,82.94,65,75,16.11
1137,Hobart,AU,2022-09-21 18:05:49,-42.8794,147.3294,54.05,90,83,6.91
1138,Busselton,AU,2022-09-21 18:10:25,-33.65,115.3333,46.62,68,52,8.03
1139,Dalvik,IS,2022-09-21 18:10:25,65.9702,-18.5286,55.33,86,74,5.88
1140,Hilo,US,2022-09-21 18:09:40,19.7297,-155.09,82.26,78,100,1.99
1141,Togur,RU,2022-09-21 18:07:03,58.3631,82.8265,59.25,76,100,9.08
1142,Kieta,PG,2022-09-21 18:10:26,-6.2167,155.6333,75.85,82,100,2.39
1143,Irati,BR,2022-09-21 18:10:26,-25.4672,-50.6511,61.14,99,100,2.93
1144,Cabo San Lucas,MX,2022-09-21 18:08:03,22.8909,-109.9124,87.1,76,20,11.5
1145,Bitung,ID,2022-09-21 18:10:27,1.4451,125.1824,74.25,80,97,2.26
1146,Nueva Gerona,CU,2022-09-21 18:10:28,21.8833,-82.8,86.43,59,0,7.47
1147,Kapaa,US,2022-09-21 18:11:28,22.0752,-159.319,80.92,86,40,10.36
1148,Bontang,ID,2022-09-21 18:08:08,0.1333,117.5,75.0,86,98,3.62
1149,Losevo,RU,2022-09-21 18:11:29,50.6767,40.045,58.23,70,55,0.92
1150,Krasnoarmeyskiy,RU,2022-09-21 18:11:29,47.0114,42.2072,63.19,78,100,4.25
1151,Albany,US,2022-09-21 18:11:30,42.6001,-73.9662,76.95,66,3,3.29
1152,Makaha,US,2022-09-21 18:11:30,21.4694,-158.2175,80.51,69,0,0.0
1153,Yellowknife,CA,2022-09-21 18:07:19,62.456,-114.3525,53.56,76,97,18.01
1154,Tuktoyaktuk,CA,2022-09-21 18:11:31,69.4541,-133.0374,41.0,93,100,19.57
1155,Atuona,PF,2022-09-21 18:11:31,-9.8,-139.0333,76.32,81,52,20.94
1156,Wamba,NG,2022-09-21 18:09:21,8.9333,8.6,75.16,87,93,1.63
1157,Richards Bay,ZA,2022-09-21 18:08:22,-28.783,32.0377,60.35,84,92,5.19
1158,Sitka,US,2022-09-21 18:11:32,57.0531,-135.33,57.09,88,75,0.0
1159,Bandarbeyla,SO,2022-09-21 18:11:32,9.4942,50.8122,78.04,87,57,20.94
1160,Atar,MR,2022-09-21 18:11:33,20.5169,-13.0499,101.86,21,28,17.56
1161,Tekkali,IN,2022-09-21 18:11:33,18.6167,84.2333,80.02,89,88,4.03
1162,Khatanga,RU,2022-09-21 18:07:01,71.9667,102.5,21.6,83,39,13.87
1163,Hithadhoo,MV,2022-09-21 18:11:34,-0.6,73.0833,81.57,72,3,3.44
1164,Alofi,NU,2022-09-21 18:11:27,-19.0595,-169.9187,76.03,77,96,22.95
1165,Martapura,ID,2022-09-21 18:11:35,-3.4167,114.85,75.29,100,20,1.14
1166,Belyy Yar,RU,2022-09-21 18:11:35,53.6039,91.3903,44.49,91,40,2.24
1167,Rocha,UY,2022-09-21 18:08:44,-34.4833,-54.3333,56.8,52,87,11.14
1168,Phuket,TH,2022-09-21 18:11:36,8.0,98.25,84.13,87,75,3.44
1169,Aklavik,CA,2022-09-21 18:07:29,68.2191,-135.0107,42.01,81,88,3.89
1170,Mount Isa,AU,2022-09-21 18:11:36,-20.7333,139.5,65.97,37,17,8.05
1171,Cruzilia,BR,2022-09-21 18:11:37,-21.8386,-44.8083,78.57,47,61,1.45
1172,Pevek,RU,2022-09-21 18:11:37,69.7008,170.3133,34.61,77,49,10.58
1173,Puerto Ayora,EC,2022-09-21 18:11:38,-0.7393,-90.3518,76.96,86,95,10.0
1174,Ozu,JP,2022-09-21 18:11:38,33.5,132.55,67.82,86,86,4.14
1175,Leningradskiy,RU,2022-09-21 18:11:39,69.3833,178.4167,30.81,92,35,14.38
1176,Victoria,HK,2022-09-21 18:08:08,22.2855,114.1577,83.32,73,94,5.99
1177,Chuy,UY,2022-09-21 18:07:12,-33.6971,-53.4616,55.92,64,99,10.04
1178,Acapulco,MX,2022-09-21 18:10:30,16.8634,-99.8901,85.82,66,75,5.75
1179,Kamuli,UG,2022-09-21 18:11:40,0.9472,33.1197,64.24,97,87,2.59
1180,Westport,US,2022-09-21 18:11:41,41.1415,-73.3579,79.9,62,0,10.36
1181,Kawalu,ID,2022-09-21 18:11:28,-7.3817,108.2082,72.64,97,100,1.39
1182,Katsuura,JP,2022-09-21 18:11:42,35.1333,140.3,69.08,70,100,21.34
